-0.00581773287916918,-0.011602997818682,-0.0055339247130153
-0.00210555345258491,-0.0151970709514556,-0.00539691294770294
0.00140934758139407,-0.0185283567017072,-0.00528896681973189
0.00478329803189133,-0.0215495788504234,-0.00521630882237372
0.00802254265080182,-0.0242651650522098,-0.00523608427939398
0.0111952028679447,-0.0266859835151681,-0.0053723292668223
0.0142864675861241,-0.0288501420968358,-0.00567701675801613
0.0172201863424034,-0.0308044559857619,-0.00610962736832701
0.0199263243145514,-0.0326140942420863,-0.00661225470200989
0.0223983019421532,-0.0342735033567054,-0.0072164290731662
0.0246993831243872,-0.0357342102110578,-0.00792501047287432
0.0269321307003962,-0.0370188365466347,-0.00847959301514651
0.0291054529161054,-0.0381914296553567,-0.00896063992003976
0.0310887820209243,-0.0392563117091086,-0.00953956170642064
0.0329829241351069,-0.0402166236986116,-0.0102343147784432
0.0346157830446687,-0.0410845759587672,-0.0109647204584259
0.0359379827083986,-0.0419180396303342,-0.0118054704677112
0.0370333852054141,-0.042723924236546,-0.0128126374370965
0.0379587034868648,-0.0434612532097236,-0.0139065691653479
0.0387142453623115,-0.044148016991544,-0.0148782876101208
0.0393032195090342,-0.0448096341875217,-0.0156228225698259
0.0397895017740292,-0.0454031274507362,-0.016187696564131
0.0402472635622369,-0.0458571648676916,-0.0166491652872309
0.0407063532591548,-0.0461661491814758,-0.017040966157032
0.0411169151933092,-0.0463731167951826,-0.0173777212703729
0.0413973890172937,-0.0465229182486362,-0.0177488677308513
0.0414940147797354,-0.0466251314995206,-0.0182576228957975
0.0414178242171956,-0.046676118647683,-0.0189242528939966
0.0412124685611715,-0.0466819850275315,-0.0197242847616464
0.040927812441349,-0.0466346245336597,-0.0206455234521951
0.0406024428755611,-0.0465183719629481,-0.0217076294519993
0.0402404437082596,-0.0463353065527043,-0.0229516007594483
0.0398361104880154,-0.0460999833485473,-0.0244077683951394
0.0394189594874644,-0.0458107505409287,-0.0260449977661841
0.0390269677252383,-0.045464288298038,-0.0278316779296868
0.0386624049673916,-0.0450534831993004,-0.0297920096773499
0.0383147675856963,-0.0445646078345494,-0.0319849328654272
0.0379312203449357,-0.0439881135969336,-0.034460497021419
0.0375164832791202,-0.0433341039152502,-0.0371525808804387
0.0371190121098661,-0.0425942607937847,-0.0399969781676261
0.0367707103789044,-0.0417458223945946,-0.0429809796483058
0.0364719069403685,-0.0407812371001522,-0.046080657702758
0.0362224817610771,-0.0397255502600859,-0.0492646278463885
0.0359666748055862,-0.0386414477107676,-0.052435039009912
0.035660322462879,-0.0375564095430419,-0.0555048826083124
0.035307779384041,-0.0364654105618106,-0.0583874105979321
0.0349562549259444,-0.0353416587613302,-0.0610603350953357
0.0346159662739288,-0.0341978998175559,-0.063509706472331
0.0342222724383993,-0.0330490686649635,-0.0657541198276879
0.0337112867619602,-0.0319059748004331,-0.0677365765940792
0.033048852669899,-0.0307595134071788,-0.0694450888546747
0.032246548607581,-0.0295799125352805,-0.0708786723544388
0.0312797821380913,-0.0283355929549317,-0.0719413718727119
0.0300684237667848,-0.0270022276123304,-0.0724615248035086
0.0286045547186506,-0.0255662211281658,-0.0722229868443344
0.0270486235003149,-0.0240071715226111,-0.0710742106047956
0.0255810306173352,-0.0222576887931478,-0.0690788881266929
0.0240827401397072,-0.0204470424854495,-0.0660545990317849
0.0224485431957003,-0.0187993012078136,-0.0615796317906976
0.0208105523146822,-0.0172738325202828,-0.0557270619476842
0.0191885964147282,-0.0157932622119154,-0.0487955572223229
0.0174024884642625,-0.0143864872388943,-0.0410869636865032
0.0152616805879105,-0.0131988326819476,-0.0327205842829281
0.0127753718120928,-0.0122362959905088,-0.0238177938331109
0.0100198323916214,-0.0114036493325557,-0.0145458061390796
0.00709315508118461,-0.0107500072832965,-0.00480209097375166
0.00415573021917832,-0.0105005435148921,0.00594433191564972
0.00130538956028106,-0.0108931269351167,0.018015455721697
-0.00132414779616973,-0.011957429186455,0.0313519464150561
-0.00366009379132684,-0.0137128081882935,0.0458825025881781
-0.00555387063388173,-0.0160758080694379,0.0613362011998634
-0.00694154869610397,-0.0189691618927532,0.0773363877050882
-0.00807257861888083,-0.0224090114996672,0.0935534761403164
-0.00933907084103974,-0.0263592132164717,0.109794013891489
-0.0107517828068507,-0.0305303842127505,0.125725105756623
-0.0120801768202403,-0.0345278835788253,0.141023295089516
-0.0134595338980896,-0.0382947199085919,0.15542735823875
-0.0152301107142502,-0.041857020464291,0.168933447614116
-0.0174267297950656,-0.0451791539477031,0.181509726546889
-0.0200214640677547,-0.0482477222826956,0.193193431572576
-0.0228390620535079,-0.0510258856520309,0.204176271961699
-0.0254523855017874,-0.0535563289023258,0.214644717935836
-0.0274546453591245,-0.0558339411291215,0.224644719515337
-0.0286812469597313,-0.0576426179210686,0.234020926378978
-0.029192587074274,-0.0587654186797635,0.242363175062448
-0.0294060032557532,-0.0591437190543568,0.249245299264827
-0.029577493982787,-0.058645526421689,0.254323477937468
-0.0295369934911494,-0.0569418327042747,0.257281183630417
-0.0292402955999655,-0.0539199801211689,0.258017805989253
-0.0289787711895857,-0.0498495129008581,0.256656611915867
-0.02909389054866,-0.0450260108476759,0.253473315129221
-0.029525406417305,-0.0396174225191866,0.248749487211852
-0.0298975798948964,-0.0336209142338523,0.242730344545316
-0.0298956522147323,-0.0269813337838137,0.235692832919291
-0.0296357655794631,-0.0199033623987225,0.227855219929581
-0.0293839001015477,-0.0126856880907688,0.219251320510522
-0.0290679927954146,-0.00551585993764596,0.209887236013515
-0.0283884412555812,0.00144812751251851,0.199822326111863
-0.0272670291993196,0.00813755392675262,0.189093822409997
-0.0260277440410749,0.0146373813149494,0.177454778187899
-0.0249420297596259,0.0208505083355657,0.164754663194666
-0.0239705402850644,0.0265284309449077,0.151216886153896
-0.0228156738157417,0.0317180511394817,0.136929770027517
-0.0212866081323853,0.0367794956272115,0.121779057418736
-0.0197901072493699,0.0418449787332574,0.105661393460569
-0.0188529336186514,0.0464911433013024,0.088528129495093
-0.0183739347437327,0.0505300525156982,0.0704962435182177
-0.0179261893686854,0.0540245505154827,0.0513530236201774
-0.0176197963892982,0.0570043372503592,0.0311263331027233
-0.0178638965881262,0.0598914877358317,0.00974558528741278
